1	4	5	7	8	10	11	12	13	15	16	18	21	23	25	
1	4	5	7	8	10	11	12	13	15	16	18	21	23	25	
1	4	5	7	8	9	10	11	13	15	16	18	21	23	25	
1	4	5	7	8	9	10	11	13	15	16	18	21	23	25	
1	4	5	7	8	9	10	11	13	15	16	18	21	23	25	
1	4	5	7	8	9	10	11	13	15	16	18	21	23	25	
1	4	5	7	8	9	10	11	13	15	18	19	21	23	25	
1	4	5	7	8	9	11	13	15	16	18	19	21	23	25	
1	4	5	7	8	9	10	11	13	15	16	18	21	23	25	
1	4	5	7	8	9	10	11	13	15	18	19	21	23	25	
1	4	5	7	8	9	11	13	15	16	18	19	21	23	25	
1	4	5	7	8	9	10	11	13	15	16	18	21	23	25	
1	4	5	7	8	9	10	11	13	15	18	19	21	23	25	
1	4	5	7	8	9	11	13	15	16	18	19	21	23	25	
1	4	5	7	8	9	10	11	13	15	16	18	21	23	25	
1	4	5	7	8	9	10	11	13	15	18	19	21	23	25	
1	4	5	7	8	9	11	13	15	16	18	19	21	23	25	
1	4	5	7	8	9	10	11	13	15	16	18	21	23	25	
1	4	5	7	8	9	10	11	13	15	18	19	21	23	25	
1	4	5	7	8	9	11	13	15	16	18	19	21	23	25	
