1	4	6	7	10	12	
1	4	6	7	10	16	
1	4	6	7	10	21	
1	4	6	7	10	24	
1	4	6	7	10	25	
1	4	6	7	12	16	
1	4	6	7	12	21	
1	4	6	7	12	24	
1	4	6	7	12	25	
1	4	6	7	16	21	
1	4	6	7	16	24	
1	4	6	7	16	25	
1	4	6	7	21	24	
1	4	6	7	21	25	
1	4	6	7	24	25	
1	4	6	10	12	16	
1	4	6	10	12	21	
1	4	6	10	12	24	
1	4	6	10	12	25	
1	4	6	10	16	21	
1	4	6	10	16	24	
1	4	6	10	16	25	
1	4	6	10	21	24	
1	4	6	10	21	25	
1	4	6	10	24	25	
1	4	6	12	16	21	
1	4	6	12	16	24	
1	4	6	12	16	25	
1	4	6	12	21	24	
1	4	6	12	21	25	
1	4	6	12	24	25	
1	4	6	16	21	24	
1	4	6	16	21	25	
1	4	6	16	24	25	
1	4	6	21	24	25	
1	4	7	10	12	16	
1	4	7	10	12	21	
1	4	7	10	12	24	
1	4	7	10	12	25	
1	4	7	10	16	21	
1	4	7	10	16	24	
1	4	7	10	16	25	
1	4	7	10	21	24	
1	4	7	10	21	25	
1	4	7	10	24	25	
1	4	7	12	16	21	
1	4	7	12	16	24	
1	4	7	12	16	25	
1	4	7	12	21	24	
1	4	7	12	21	25	
1	4	7	12	24	25	
1	4	7	16	21	24	
1	4	7	16	21	25	
1	4	7	16	24	25	
1	4	7	21	24	25	
1	4	10	12	16	21	
1	4	10	12	16	24	
1	4	10	12	16	25	
1	4	10	12	21	24	
1	4	10	12	21	25	
1	4	10	12	24	25	
1	4	10	16	21	24	
1	4	10	16	21	25	
1	4	10	16	24	25	
1	4	10	21	24	25	
1	4	12	16	21	24	
1	4	12	16	21	25	
1	4	12	16	24	25	
1	4	12	21	24	25	
1	4	16	21	24	25	
1	6	7	10	12	16	
1	6	7	10	12	21	
1	6	7	10	12	24	
1	6	7	10	12	25	
1	6	7	10	16	21	
1	6	7	10	16	24	
1	6	7	10	16	25	
1	6	7	10	21	24	
1	6	7	10	21	25	
1	6	7	10	24	25	
1	6	7	12	16	21	
1	6	7	12	16	24	
1	6	7	12	16	25	
1	6	7	12	21	24	
1	6	7	12	21	25	
1	6	7	12	24	25	
1	6	7	16	21	24	
1	6	7	16	21	25	
1	6	7	16	24	25	
1	6	7	21	24	25	
1	6	10	12	16	21	
1	6	10	12	16	24	
1	6	10	12	16	25	
1	6	10	12	21	24	
1	6	10	12	21	25	
1	6	10	12	24	25	
1	6	10	16	21	24	
1	6	10	16	21	25	
1	6	10	16	24	25	
1	6	10	21	24	25	
1	6	12	16	21	24	
1	6	12	16	21	25	
1	6	12	16	24	25	
1	6	12	21	24	25	
1	6	16	21	24	25	
1	7	10	12	16	21	
1	7	10	12	16	24	
1	7	10	12	16	25	
1	7	10	12	21	24	
1	7	10	12	21	25	
1	7	10	12	24	25	
1	7	10	16	21	24	
1	7	10	16	21	25	
1	7	10	16	24	25	
1	7	10	21	24	25	
1	7	12	16	21	24	
1	7	12	16	21	25	
1	7	12	16	24	25	
1	7	12	21	24	25	
1	7	16	21	24	25	
1	10	12	16	21	24	
1	10	12	16	21	25	
1	10	12	16	24	25	
1	10	12	21	24	25	
1	10	16	21	24	25	
1	12	16	21	24	25	
4	6	7	10	12	16	
4	6	7	10	12	21	
4	6	7	10	12	24	
4	6	7	10	12	25	
4	6	7	10	16	21	
4	6	7	10	16	24	
4	6	7	10	16	25	
4	6	7	10	21	24	
4	6	7	10	21	25	
4	6	7	10	24	25	
4	6	7	12	16	21	
4	6	7	12	16	24	
4	6	7	12	16	25	
4	6	7	12	21	24	
4	6	7	12	21	25	
4	6	7	12	24	25	
4	6	7	16	21	24	
4	6	7	16	21	25	
4	6	7	16	24	25	
4	6	7	21	24	25	
4	6	10	12	16	21	
4	6	10	12	16	24	
4	6	10	12	16	25	
4	6	10	12	21	24	
4	6	10	12	21	25	
4	6	10	12	24	25	
4	6	10	16	21	24	
4	6	10	16	21	25	
4	6	10	16	24	25	
4	6	10	21	24	25	
4	6	12	16	21	24	
4	6	12	16	21	25	
4	6	12	16	24	25	
4	6	12	21	24	25	
4	6	16	21	24	25	
4	7	10	12	16	21	
4	7	10	12	16	24	
4	7	10	12	16	25	
4	7	10	12	21	24	
4	7	10	12	21	25	
4	7	10	12	24	25	
4	7	10	16	21	24	
4	7	10	16	21	25	
4	7	10	16	24	25	
4	7	10	21	24	25	
4	7	12	16	21	24	
4	7	12	16	21	25	
4	7	12	16	24	25	
4	7	12	21	24	25	
4	7	16	21	24	25	
4	10	12	16	21	24	
4	10	12	16	21	25	
4	10	12	16	24	25	
4	10	12	21	24	25	
4	10	16	21	24	25	
4	12	16	21	24	25	
6	7	10	12	16	21	
6	7	10	12	16	24	
6	7	10	12	16	25	
6	7	10	12	21	24	
6	7	10	12	21	25	
6	7	10	12	24	25	
6	7	10	16	21	24	
6	7	10	16	21	25	
6	7	10	16	24	25	
6	7	10	21	24	25	
6	7	12	16	21	24	
6	7	12	16	21	25	
6	7	12	16	24	25	
6	7	12	21	24	25	
6	7	16	21	24	25	
6	10	12	16	21	24	
6	10	12	16	21	25	
6	10	12	16	24	25	
6	10	12	21	24	25	
6	10	16	21	24	25	
6	12	16	21	24	25	
7	10	12	16	21	24	
7	10	12	16	21	25	
7	10	12	16	24	25	
7	10	12	21	24	25	
7	10	16	21	24	25	
7	12	16	21	24	25	
10	12	16	21	24	25	
