4544	182	16	124	7	4	4
821	6	14	121	9	6	4
3519	125	16	95	8	4	3
816	43	9	123	9	5	4
4713	63	12	112	8	3	5
662	125	17	95	11	4	3
4557	57	13	104	7	4	4
1126	129	15	119	11	6	4
4789	172	14	122	8	4	3
345	200	13	114	11	3	3
2019	26	10	107	6	3	5
2360	93	12	116	12	4	4
4496	78	10	130	9	5	4
3423	43	11	123	8	4	4
868	159	9	107	11	4	3
210	138	6	114	7	5	4
947	195	4	113	10	6	3
3897	197	10	111	11	6	4
1771	97	13	103	8	5	4
825	94	7	119	10	4	3
2874	113	10	121	8	5	5
3848	102	10	109	8	5	4
3851	156	17	103	9	6	4
1598	110	12	110	9	5	4
2474	71	7	129	10	4	4
4533	163	8	111	7	4	4
1911	79	13	109	9	4	5
1735	185	14	125	10	5	4
2202	86	14	108	8	5	5
831	113	12	121	8	5	5
553	107	15	124	9	6	4
3559	116	11	110	10	6	3
3218	77	9	114	9	4	5
3223	122	7	115	11	6	4
346	14	9	95	7	3	5
4836	0	7	127	9	6	5
1717	69	6	124	7	5	4
546	14	16	95	9	5	5
970	89	8	117	10	6	4
911	78	9	130	11	4	4
814	64	11	134	10	4	4
2668	27	14	107	9	4	4
2168	163	8	111	9	5	4
1633	208	13	118	10	6	3
4985	180	8	130	10	5	4
1123	124	10	119	11	7	4
839	174	11	96	10	5	3
3335	54	11	121	8	4	4
1888	70	12	136	7	4	5
4015	187	11	110	10	4	4
1566	69	8	124	10	5	4
2546	99	8	127	10	7	4
498	135	11	114	10	6	5
2579	205	8	108	10	6	4
3974	90	10	113	10	6	4
3272	179	11	111	9	5	3
4002	126	9	126	9	5	5
3548	163	18	111	8	4	4
4317	151	9	114	10	5	4
3923	11	13	112	7	5	5
2311	157	13	107	9	3	3
1263	64	14	134	10	5	4
1398	19	12	112	8	4	5
4263	119	10	124	9	5	4
3158	155	16	113	11	5	4
3448	0	12	127	9	4	5
156	10	12	120	9	6	6
1772	195	14	113	10	6	3
3850	189	12	127	10	6	4
1571	125	12	95	11	5	3
1290	46	8	91	7	6	5
2465	178	10	101	9	4	4
2743	3	10	110	8	6	6
4114	141	15	91	9	4	4
510	107	8	124	9	6	4
678	144	20	100	11	5	5
4015	50	11	102	8	4	4
3535	23	16	121	10	5	4
260	1	8	108	7	6	6
871	147	11	109	11	4	5
4648	47	11	110	7	4	4
411	133	9	110	9	4	5
2369	82	10	120	9	4	4
4878	190	17	109	9	4	5
4268	72	14	126	9	5	5
4240	52	13	139	9	5	4
1158	123	4	117	11	6	3
2156	137	11	106	8	3	5
4651	184	5	123	10	4	4
1418	65	6	104	10	5	4
4543	105	21	113	6	4	4
2734	195	6	113	9	3	3
2202	31	14	112	8	5	5
3660	190	18	109	10	4	5
658	154	17	108	11	5	5
1233	57	13	104	9	7	4
1408	140	14	123	10	5	3
2491	66	8	104	9	3	3
3856	134	14	137	9	5	4
1928	91	10	123	9	3	5
2652	155	8	113	10	4	4
4700	131	11	98	8	5	6
2676	61	13	114	9	5	5
4143	158	11	81	9	4	4
1872	184	10	123	9	5	4
4022	186	10	136	10	4	3
4198	126	7	126	10	6	5
581	98	11	103	10	6	5
4793	106	14	108	8	5	5
2941	112	14	120	10	4	4
2390	159	8	107	9	4	3
228	101	9	116	8	4	3
3522	33	7	106	9	6	5
4633	118	12	127	8	3	3
817	4	11	122	9	5	5
997	174	13	96	10	7	3
2261	34	13	119	9	4	4
4715	49	9	109	9	3	3
355	126	8	126	9	4	5
3689	136	7	124	8	4	4
1970	8	13	125	7	4	4
1840	7	15	105	8	6	5
1828	29	12	120	9	6	3
2978	152	6	112	10	4	5
86	68	13	108	9	4	3
2012	54	11	121	6	5	4
240	116	17	110	7	4	3
4354	15	12	118	7	5	5
114	174	11	96	9	4	3
4051	163	16	111	8	5	4
3796	110	12	110	9	5	4
54	65	11	104	8	6	4
617	17	12	113	11	5	5
40	55	9	96	9	6	4
1922	76	9	113	9	4	5
3185	77	9	114	9	5	5
643	132	11	124	10	5	5
4875	125	11	95	9	3	3
2981	17	14	113	9	5	5
4206	128	11	102	10	5	5
126	158	6	81	10	6	4
4588	152	10	112	9	4	5
971	184	10	123	9	6	4
1140	158	14	81	12	6	4
3812	206	21	102	10	6	3
204	206	5	102	11	6	3
3809	83	10	117	8	5	4
738	81	9	113	8	5	5
3541	165	8	140	10	5	3
1230	155	12	113	9	5	4
2803	12	5	120	8	4	5
1967	89	8	117	10	5	4
323	96	9	116	10	7	5
4815	2	11	121	8	4	5
933	79	16	109	9	6	5
4944	207	14	127	9	4	4
4202	83	10	117	10	5	4
2580	175	12	127	8	6	4
4459	112	18	120	7	4	4
1262	128	9	102	9	4	5
2122	167	16	115	8	4	5
3170	193	14	118	9	5	3
1810	157	13	107	9	7	3
3541	98	8	103	10	5	5
1470	108	10	107	11	6	4
1079	108	14	107	11	6	4
3952	102	12	109	11	5	4
2738	168	13	124	9	5	4
1874	155	12	113	11	4	4
4956	176	8	101	9	3	4
141	84	17	120	10	5	3
1280	154	7	108	10	5	5
4033	106	9	108	8	5	5
61	171	11	94	7	5	4
4212	57	15	104	9	4	4
3010	9	9	106	7	5	5
3776	168	12	124	9	4	4
1575	23	15	121	12	5	4
1598	48	12	99	8	5	4
4337	42	6	110	7	5	5
730	97	6	103	10	5	4
3614	175	11	127	9	4	4
206	199	8	102	12	6	4
391	92	10	124	10	5	4
3178	165	11	140	9	5	3
1106	86	9	108	9	6	5
382	183	10	121	8	4	5
405	70	9	136	8	4	5
3912	150	13	113	10	6	3
4136	112	16	120	8	4	4
2313	25	12	110	8	4	4
3491	155	15	113	10	4	4
2171	34	10	119	9	4	4
4283	207	9	127	10	4	4
407	148	6	119	10	5	4
3438	206	12	102	10	4	3
671	37	17	89	9	4	5
4602	93	12	116	10	4	4
2949	41	5	126	9	5	5
437	44	9	117	10	5	5
