876	49	7	109	8	4	3
1577	100	15	126	11	5	4
1645	71	10	129	9	4	4
2524	144	11	100	9	6	5
3034	197	11	111	8	4	4
1250	126	10	126	9	5	5
2271	193	14	118	10	5	3
2205	75	11	117	9	5	6
4169	24	16	123	9	5	5
4385	43	12	123	8	6	4
2204	89	16	117	9	4	4
3954	106	13	108	9	5	5
2301	127	15	116	10	6	4
3508	169	11	121	8	5	5
1822	207	9	127	8	6	4
2526	143	19	120	9	7	4
980	77	9	114	10	7	5
577	129	10	119	11	7	4
2873	144	9	100	9	5	5
3388	144	12	100	7	3	5
2554	204	12	132	8	5	3
4012	117	13	98	7	4	4
1714	104	9	112	12	5	4
229	179	12	111	10	5	3
1587	23	13	121	12	5	4
2978	130	6	130	9	4	5
3344	186	5	136	9	4	3
4926	155	12	113	9	4	4
3245	176	13	101	10	5	4
4581	103	8	105	9	4	3
3551	23	11	121	9	3	4
2620	189	10	127	10	6	4
558	136	10	124	8	5	4
4718	122	11	115	9	2	4
823	1	14	108	8	6	6
2224	127	13	116	8	4	4
1266	93	14	116	12	6	4
2746	184	11	123	9	5	4
401	57	9	104	8	4	4
3750	85	6	107	10	4	4
1150	64	5	134	11	5	4
2583	169	8	121	8	5	5
3316	175	12	127	7	4	4
2143	0	8	127	7	3	5
766	161	10	110	8	4	4
4764	88	15	118	7	4	5
760	25	12	110	7	4	4
3096	136	14	124	7	6	4
4098	109	16	122	9	4	3
4807	145	13	126	10	6	4
2605	18	9	109	11	6	4
393	27	9	107	9	6	4
121	53	6	101	8	6	5
2830	133	5	110	10	4	5
3973	0	11	127	9	6	5
1132	119	8	124	10	6	4
752	145	11	126	9	6	4
1261	170	5	138	9	6	4
928	1	13	108	6	5	6
4594	4	11	122	7	2	5
1849	204	7	132	8	4	3
614	166	10	100	10	4	4
3024	4	10	122	7	6	5
4957	184	13	123	10	4	4
1048	91	10	123	10	7	5
2466	182	11	124	10	5	4
1392	41	5	126	8	5	5
4348	143	15	120	7	5	4
2266	89	10	117	9	4	4
446	52	6	139	7	6	4
4007	43	20	123	7	5	4
691	38	14	118	10	5	4
578	177	10	115	10	7	3
1417	177	10	115	10	4	3
466	199	12	102	9	4	4
1932	117	12	98	10	5	4
4525	48	12	99	7	5	4
3532	5	10	120	7	5	5
4762	39	12	115	7	4	5
30	60	17	100	9	5	4
4544	18	16	109	7	4	4
2407	2	7	121	7	3	5
2577	95	10	118	10	5	4
2259	185	10	125	10	4	4
4354	206	12	102	9	5	3
3570	206	12	102	11	5	3
2010	146	12	118	7	4	4
35	97	13	103	10	6	4
1695	191	9	120	12	4	4
4808	190	16	109	9	5	5
1419	171	5	94	9	5	4
2013	180	7	130	8	4	4
4612	132	16	124	8	3	5
3911	77	9	114	10	6	5
3844	203	13	109	9	6	4
4998	165	8	140	9	4	3
81	29	6	120	10	6	3
225	22	12	115	9	4	5
3790	84	10	120	10	4	3
1785	150	5	113	10	5	3
3174	25	4	110	8	4	4
1924	53	10	101	8	5	5
3107	16	19	127	8	5	4
1458	54	16	121	9	6	4
4821	33	11	106	7	5	5
2665	13	14	132	10	5	4
3511	20	24	113	7	4	6
2595	124	11	119	10	5	4
4158	9	12	106	8	5	5
2527	125	12	95	10	5	3
3437	27	9	107	9	4	4
1009	206	8	102	12	7	3
1882	183	9	121	8	4	5
